code,age,name,gender,company,Aracaju (SE)_as_source,Brasilia (DF)_as_source,Campo Grande (MS)_as_source,Florianopolis (SC)_as_source,Natal (RN)_as_source,Recife (PE)_as_source,Rio de Janeiro (RJ)_as_source,Salvador (BH)_as_source,Sao Paulo (SP)_as_source,Aracaju (SE)_as_destination,Brasilia (DF)_as_destination,Campo Grande (MS)_as_destination,Florianopolis (SC)_as_destination,Natal (RN)_as_destination,Recife (PE)_as_destination,Rio de Janeiro (RJ)_as_destination,Salvador (BH)_as_destination,Sao Paulo (SP)_as_destination,economic_count,firstClass_count,premium_count,total_distance,total_price,total_time,january_as_travel_month,february_as_travel_month,march_as_travel_month,april_as_travel_month,may_as_travel_month,june_as_travel_month,july_as_travel_month,august_as_travel_month,september_as_travel_month,october_as_travel_month,november_as_travel_month,december_as_travel_month
1126,Walter Bernat,27,male,Acme Factory,15,21,18,141,16,14,11,26,20,15,21,18,141,16,14,11,26,20,84,110,88,194851.09999999986,300978.91000000003,506.41999999999985,27,24,26,27,26,18,20,16,19,28,25,26
1127,Holly Payton,46,female,Acme Factory,20,36,30,187,21,21,24,16,19,20,36,30,187,21,21,24,16,19,110,154,110,244647.07999999984,383543.44999999995,635.76,34,33,35,33,25,26,28,25,28,37,32,38
1128,Winston Hogen,49,none,Acme Factory,5,7,3,48,5,8,7,8,5,5,7,3,48,5,8,7,8,5,34,38,24,65529.29999999998,99984.11999999998,170.32,9,8,9,9,9,8,9,7,2,9,8,9
1129,Melvin Griggs,48,male,Acme Factory,3,7,2,40,7,8,3,3,7,3,7,2,40,7,8,3,3,7,26,26,28,53124.21999999999,81835.96999999999,138.06,9,9,8,9,9,8,0,0,2,9,8,9
1130,Steve Shoffner,48,none,Acme Factory,11,7,6,61,3,8,8,7,11,11,7,6,61,3,8,8,7,11,42,58,22,81643.61999999997,128697.65,212.15999999999985,9,8,9,9,8,9,9,9,10,18,16,8
1131,Aaron Dyson,28,male,Acme Factory,14,11,16,114,18,14,14,14,13,14,11,16,114,18,14,14,14,13,68,94,66,153445.79999999993,239821.32000000007,398.67999999999995,18,17,16,18,18,16,18,18,19,28,25,17
1132,Shannon Venegas,38,female,Acme Factory,14,9,9,86,6,18,11,10,9,14,9,9,86,6,18,11,10,9,52,80,40,116452.49999999991,181689.83999999997,302.6399999999999,19,15,17,19,13,8,10,8,10,18,18,17
1133,Brady Harris,57,male,Acme Factory,5,1,2,32,4,6,6,5,3,5,1,2,32,4,6,6,5,3,20,30,14,43798.31999999999,67349.54000000001,113.80000000000001,9,8,9,9,1,0,0,0,2,9,9,8
1134,Mary Benton,54,none,Acme Factory,1,0,1,4,1,0,0,0,1,1,0,1,4,1,0,0,0,1,2,4,2,5308.34,9288.33,13.78,0,0,0,0,0,0,0,0,2,6,0,0
1135,Jessica Sancho,38,female,Acme Factory,25,27,23,182,21,20,19,24,23,25,27,23,182,21,20,19,24,23,98,168,98,246711.53999999992,393809.04000000015,641.1199999999999,36,32,31,27,25,26,26,27,29,35,34,36
1136,Brian Mack,64,none,Acme Factory,3,5,11,50,8,6,4,5,8,3,5,11,50,8,6,4,5,8,34,34,32,65423.139999999985,99860.01,169.97999999999996,9,8,9,9,8,9,9,9,4,9,8,9
1137,Jessica Christensen,47,female,Acme Factory,4,11,8,42,5,1,7,2,4,4,11,8,42,5,1,7,2,4,28,36,20,52901.23999999998,83211.46000000002,137.45999999999992,9,9,8,9,9,8,4,0,2,9,8,9
1138,Leonora Davis,26,female,Acme Factory,26,24,20,174,19,14,20,26,25,26,24,20,174,19,14,20,26,25,106,118,124,237037.42000000004,361318.1000000001,615.9599999999999,34,25,25,28,24,26,29,24,28,37,33,35
1139,Marcos Kirk,34,male,Acme Factory,21,21,6,132,20,20,18,17,9,21,21,6,132,20,20,18,17,9,66,112,86,181860.4399999999,286458.91000000003,472.5999999999996,27,25,25,19,18,16,19,17,19,28,25,26
1140,Nathan Robertson,58,male,Acme Factory,16,15,21,151,24,18,16,22,19,16,15,21,151,24,18,16,22,19,68,138,96,205059.65999999992,331976.65000000014,532.8199999999997,26,24,26,26,27,25,27,22,19,28,24,28
1141,Anthony Doggett,28,male,Acme Factory,22,16,20,134,14,18,26,7,11,22,16,20,134,14,18,26,7,11,82,110,76,172904.62,268009.45999999996,449.1999999999999,28,23,26,23,18,16,19,17,19,28,25,26
1142,Larry Gonzales,36,male,Acme Factory,5,5,7,55,4,7,8,12,7,5,5,7,55,4,7,8,12,7,44,44,22,75481.05999999998,111079.80000000002,196.1799999999999,9,8,9,9,9,8,9,9,10,13,9,8
1143,Mary Goodenow,63,none,Acme Factory,4,4,6,37,3,3,4,6,7,4,4,6,37,3,3,4,6,7,16,30,28,49625.99999999997,78742.78,128.95999999999995,9,8,9,9,8,3,0,0,2,9,8,9
1144,Norbert Covington,30,male,Acme Factory,4,5,3,29,6,5,1,4,1,4,5,3,29,6,5,1,4,1,14,30,14,41126.03999999999,66477.76,106.88,9,9,8,4,0,0,0,0,2,9,8,9
1145,Leonor Blanchard,39,none,Acme Factory,13,22,22,159,22,25,17,28,10,13,22,22,159,22,25,17,28,10,96,126,96,218981.27999999985,336860.52999999997,569.1399999999999,27,23,27,27,26,25,27,26,28,30,26,26
1146,Cynthia Espinal,63,female,Umbrella LTDA,19,10,15,111,9,16,14,12,16,19,10,15,111,9,16,14,12,16,80,70,72,148670.77999999994,220124.48,386.29999999999995,18,16,17,18,18,16,18,18,19,26,20,18
1147,Bradley Slaughter,33,male,Umbrella LTDA,22,20,24,177,16,27,20,20,28,22,20,24,177,16,27,20,20,28,96,156,102,235509.7799999999,372946.19999999995,612.0,35,28,26,26,26,26,28,25,28,37,33,36
1148,Laurel Rodriguez,45,female,Umbrella LTDA,19,32,19,198,19,29,29,24,27,19,32,19,198,19,29,29,24,27,94,192,110,261953.64,423936.24,680.8000000000001,36,32,35,36,34,35,30,25,28,36,33,36
1149,Troy Gates,59,male,Umbrella LTDA,20,17,21,167,18,28,20,19,24,20,17,21,167,18,28,20,19,24,90,160,84,222824.0399999999,353948.31000000006,579.0199999999995,26,25,26,26,26,26,28,25,28,36,34,28
1150,Ruth Cook,27,none,Umbrella LTDA,26,33,24,196,28,21,24,19,21,26,33,24,196,28,21,24,19,21,114,168,110,261448.56,409253.71999999986,679.3600000000002,35,32,35,34,36,33,28,25,29,35,33,37
1151,Kathy Le,29,female,Umbrella LTDA,13,6,7,94,14,10,14,10,20,13,6,7,94,14,10,14,10,20,70,66,52,124404.51999999997,185716.26,323.17999999999984,18,16,17,19,17,16,14,8,10,19,16,18
1152,Daniel Swanger,31,male,Umbrella LTDA,4,11,7,64,6,8,11,8,9,4,11,7,64,6,8,11,8,9,34,62,32,83248.81999999998,133559.87,216.35999999999987,9,8,9,9,9,8,9,9,10,18,17,13
1153,Joyce Holsten,42,female,Umbrella LTDA,16,26,21,159,23,17,24,15,17,16,26,21,159,23,17,24,15,17,96,132,90,208397.63999999998,326775.99000000017,541.4999999999997,28,23,26,26,27,25,28,25,29,30,25,26
1154,Amy Miller,28,female,Umbrella LTDA,10,11,6,75,12,11,8,7,10,10,11,6,75,12,11,8,7,10,40,72,38,100829.95999999998,160941.63999999998,261.99999999999983,19,14,10,9,9,8,9,9,10,19,17,17
1155,Megan Anderson,59,female,Umbrella LTDA,19,23,18,183,27,25,30,16,25,19,23,18,183,27,25,30,16,25,94,164,108,238947.33999999997,381596.53,620.8399999999997,36,33,33,27,26,25,29,24,28,35,34,36
1156,Michael Mitchell,31,male,Umbrella LTDA,26,18,19,179,24,16,27,25,24,26,18,19,179,24,16,27,25,24,106,168,84,241567.28000000003,379568.28000000026,627.64,37,32,25,26,27,25,29,24,29,35,34,35
1157,Vilma Gehring,58,female,Umbrella LTDA,19,7,12,90,8,14,10,11,9,19,7,12,90,8,14,10,11,9,56,76,48,123801.79999999996,191461.14999999997,321.67999999999984,17,17,17,18,18,12,10,8,10,19,17,17
1158,Kristyn Vincent,39,female,Umbrella LTDA,6,12,8,85,12,12,10,9,16,6,12,8,85,12,12,10,9,16,40,80,50,111644.53999999996,180055.71999999997,290.1199999999999,18,17,16,19,11,8,9,9,10,19,17,17
1159,Crystal Fontaine,40,female,Umbrella LTDA,13,12,17,143,15,25,26,17,18,13,12,17,143,15,25,26,17,18,86,116,84,187317.49999999988,287451.35000000003,486.73999999999995,27,24,26,27,26,22,19,17,19,27,26,26
1160,Garth Alvarez,47,male,Umbrella LTDA,9,6,4,69,13,6,14,12,5,9,6,4,69,13,6,14,12,5,32,74,32,94546.75999999998,150918.99,245.63999999999984,15,7,9,9,9,8,9,9,10,19,16,18
1161,Mildred Correa,47,female,Umbrella LTDA,13,7,10,64,7,6,11,5,5,13,7,10,64,7,6,11,5,5,42,48,38,84739.37999999995,126712.00999999998,220.13999999999987,10,8,8,9,9,8,9,9,10,19,16,13
1162,Donnie Taylor,36,male,Umbrella LTDA,16,14,12,130,16,19,20,17,16,16,14,12,130,16,19,20,17,16,78,144,38,174438.96000000008,280125.3300000001,453.2799999999994,27,24,23,18,18,16,18,18,19,27,25,27
1163,Robert Chalker,44,male,Umbrella LTDA,12,8,14,88,9,11,17,11,6,12,8,14,88,9,11,17,11,6,40,94,42,116563.18000000002,187178.05999999997,302.86,17,17,17,18,17,9,9,9,10,18,18,17
1164,John Brooks,39,male,Umbrella LTDA,17,16,24,163,15,21,19,30,21,17,16,24,163,15,21,19,30,21,100,138,88,222736.53999999998,344570.5900000002,578.8600000000001,26,24,26,26,27,25,27,26,28,37,26,28
1165,Shonna Humpherys,61,female,Umbrella LTDA,25,25,25,177,22,17,16,28,19,25,25,25,177,22,17,16,28,19,104,150,100,244023.34000000008,380269.5400000001,634.1400000000003,36,27,26,27,26,25,28,25,29,35,34,36
1166,John Watson,32,male,Umbrella LTDA,21,14,12,137,17,18,16,22,17,21,14,12,137,17,18,16,22,17,100,102,72,189364.7199999999,283259.80999999994,492.0799999999999,28,23,26,26,21,16,19,17,19,28,25,26
1167,Richard Kiani,21,male,Umbrella LTDA,12,13,7,90,11,11,15,8,13,12,13,7,90,11,11,15,8,13,60,74,46,118121.06000000003,184291.61,306.9199999999999,18,15,18,18,18,12,9,9,10,18,17,18
1168,Myrtle Johnson,31,female,Umbrella LTDA,3,2,1,16,0,4,4,1,1,3,2,1,16,0,4,4,1,1,10,10,12,20693.42,30409.090000000004,53.78,4,0,0,0,0,0,0,0,2,9,9,8
1169,Edward Jablonski,50,male,Umbrella LTDA,6,3,7,41,5,4,6,5,5,6,3,7,41,5,4,6,5,5,20,40,22,54665.54000000001,87023.59999999999,142.01999999999995,9,9,8,9,9,8,2,0,2,9,8,9
1170,William Henslee,62,male,Umbrella LTDA,23,28,19,171,15,24,20,21,21,23,28,19,171,15,24,20,21,21,90,138,114,230118.0,362614.0300000001,598.0599999999993,27,26,25,27,26,25,27,26,28,36,34,35
1171,Nichelle Kercher,38,female,Umbrella LTDA,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,1124.28,1335.17,2.92,0,0,0,0,0,0,0,0,2,0,0,0
1172,Margaret Lee,21,female,Umbrella LTDA,5,9,7,57,9,7,4,7,9,5,9,7,57,9,7,4,7,9,34,46,34,76815.7,120358.13999999998,199.6199999999999,9,8,9,9,9,8,10,8,10,17,9,8
1173,David Rave,29,none,Umbrella LTDA,21,25,19,161,24,16,19,17,20,21,25,19,161,24,16,19,17,20,92,128,102,215442.37999999998,338362.15000000014,559.8,28,23,26,26,26,26,27,26,28,34,25,27
1174,Tamie Thompson,26,none,Umbrella LTDA,12,10,12,86,8,15,9,11,9,12,10,12,86,8,15,9,11,9,44,78,50,116723.71999999991,187529.92999999996,303.3399999999998,18,16,17,18,14,8,9,9,10,19,16,18
1175,Dora Vaughn,21,none,Umbrella LTDA,10,15,8,107,19,8,9,18,20,10,15,8,107,19,8,9,18,20,60,102,52,146904.01999999993,235497.62999999992,381.74,19,16,16,18,18,16,19,17,19,21,18,17
1176,Christopher Allred,31,male,Umbrella LTDA,24,19,16,162,20,20,20,18,25,24,19,16,162,20,20,20,18,25,90,130,104,217368.71999999997,342161.94000000006,564.7999999999996,26,25,25,28,25,25,26,27,29,36,24,28
1177,Brenda Faulk,59,female,Umbrella LTDA,8,4,8,61,8,9,8,11,5,8,4,8,61,8,9,8,11,5,34,52,36,84463.63999999996,131255.81,219.47999999999996,9,8,9,9,9,8,9,9,10,19,15,8
1178,Matthew Sell,37,male,Umbrella LTDA,17,9,15,101,16,8,11,10,15,17,9,15,101,16,8,11,10,15,62,90,50,135593.79999999987,214727.67000000004,352.2399999999999,18,16,17,19,17,16,19,17,10,18,18,17
1179,Veronica Mcnear,43,female,Umbrella LTDA,12,10,9,81,7,11,10,7,15,12,10,9,81,7,11,10,7,15,46,60,56,106625.99999999999,165976.70000000004,277.06,18,16,17,13,9,8,9,9,10,18,18,17
1180,Jessica Walden,28,none,Umbrella LTDA,7,6,5,42,4,8,3,6,3,7,6,5,42,4,8,3,6,3,26,34,24,58636.039999999935,89769.07000000007,152.39999999999995,9,9,8,9,9,8,4,0,2,9,9,8
1181,Melissa Livingston,65,none,Umbrella LTDA,2,2,5,29,2,4,8,2,4,2,2,5,29,2,4,8,2,4,14,24,20,35482.45999999999,54668.47000000001,92.18,9,9,8,4,0,0,0,0,2,9,9,8
1182,Dorothy Woods,60,none,Umbrella LTDA,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,1,1,0,4,0,2999.82,5741.92,7.799999999999999,0,0,0,0,0,0,0,0,2,2,0,0
1183,Robin Taylor,28,male,Umbrella LTDA,25,13,20,149,11,12,21,24,23,25,13,20,149,11,12,21,24,23,74,138,86,202270.32000000007,320999.85,525.5799999999997,28,23,26,27,26,25,29,16,19,26,27,26
1184,Nathaniel Mcmillian,39,none,Umbrella LTDA,12,13,13,116,12,14,20,23,9,12,13,13,116,12,14,20,23,9,80,94,58,158783.68,239835.22000000003,412.65999999999997,18,16,17,18,17,17,18,18,19,26,26,22
1185,Andrew Neely,47,male,Umbrella LTDA,15,19,17,141,19,21,13,21,16,15,19,17,141,19,21,13,21,16,72,150,60,192871.2599999999,314039.84,501.2399999999998,25,26,25,26,27,18,18,18,19,28,25,27
1186,Wilson Kellam,56,male,Umbrella LTDA,15,15,19,119,17,17,9,9,18,15,15,19,119,17,17,9,9,18,72,80,86,157827.97999999986,245426.2,410.0799999999999,18,16,17,18,18,16,18,18,19,28,24,28
1187,Cody Foster,27,male,Umbrella LTDA,3,7,7,48,7,5,5,7,7,3,7,7,48,7,5,5,7,7,28,36,32,64170.49999999999,99926.73999999999,166.76,9,9,8,9,8,9,10,6,2,9,9,8
1188,Kim Firestine,42,none,Umbrella LTDA,24,20,23,172,27,26,15,13,24,24,20,23,172,27,26,15,13,24,92,158,94,229561.73999999993,370799.58999999997,596.4399999999999,28,24,26,26,26,26,27,26,28,35,35,37
1189,Jame Weber,50,male,Umbrella LTDA,18,17,10,107,11,16,11,15,9,18,17,10,107,11,16,11,15,9,62,88,64,148037.15999999997,230926.83000000002,384.7399999999997,18,16,17,18,18,16,20,16,19,21,18,17
1190,Matthew Lewis,21,male,Umbrella LTDA,6,5,3,56,9,8,5,12,8,6,5,3,56,9,8,5,12,8,38,56,18,79281.51999999997,124991.36999999998,206.03999999999985,9,8,9,9,8,9,9,9,10,15,9,8
1191,Charles Plotkin,51,male,Umbrella LTDA,18,26,14,153,16,18,21,19,21,18,26,14,153,16,18,21,19,21,86,124,96,204223.05999999997,321647.2100000001,530.7399999999998,27,25,25,26,26,26,28,25,19,27,25,27
1192,Danny Henderson,32,male,Umbrella LTDA,4,0,2,14,0,1,3,1,3,4,0,2,14,0,1,3,1,3,4,16,8,18165.27999999999,30610.699999999997,47.180000000000014,0,0,0,0,0,0,0,0,2,9,9,8
1193,Charla Knickerbocker,27,none,Umbrella LTDA,18,13,25,177,21,27,29,21,23,18,13,25,177,21,27,29,21,23,106,160,88,233001.99999999983,364694.7300000001,605.3999999999996,34,28,26,27,26,25,27,26,28,36,33,38
1194,Maria Jones,33,none,Umbrella LTDA,4,8,4,60,11,7,9,5,12,4,8,4,60,11,7,9,5,12,46,44,30,77602.25999999998,116405.57,201.61999999999995,9,9,8,9,9,8,9,9,10,19,12,9
1195,Sandra Newsome,35,female,Umbrella LTDA,13,13,15,110,16,15,11,16,11,13,13,15,110,16,15,11,16,11,44,96,80,150451.01999999996,242929.53,390.95999999999987,17,16,18,19,17,16,19,17,19,27,18,17
1196,Kevin Averill,27,none,Umbrella LTDA,24,16,27,179,24,21,22,25,20,24,16,27,179,24,21,22,25,20,72,180,106,242567.77999999988,394554.20000000007,630.2599999999993,36,32,25,28,24,26,27,26,28,36,34,36
1197,Maria Hawthorne,58,none,Umbrella LTDA,18,26,21,180,34,26,14,19,22,18,26,21,180,34,26,14,19,22,102,148,110,243214.27999999985,386927.8400000001,631.9799999999997,35,32,28,26,26,26,27,26,28,36,33,37
1198,Donnie Ames,57,none,Umbrella LTDA,10,5,9,62,6,7,7,13,5,10,5,9,62,6,7,7,13,5,36,48,40,87396.65999999995,132641.53999999998,227.1199999999999,9,9,8,9,9,8,9,9,10,18,17,9
1199,Michael Parker,44,none,Umbrella LTDA,5,1,3,24,4,3,3,2,3,5,1,3,24,4,3,3,2,3,14,22,12,32462.339999999993,51543.639999999985,84.31999999999996,9,8,3,0,0,0,0,0,2,9,8,9
1200,Alicia Gilchrist,62,female,Umbrella LTDA,2,1,3,16,4,1,1,2,2,2,1,3,16,4,1,1,2,2,12,12,8,21913.64000000001,33043.65,56.920000000000016,4,0,0,0,0,0,0,0,2,9,9,8
1201,Samuel Bejarano,36,male,Umbrella LTDA,13,22,18,152,21,12,17,23,26,13,22,18,152,21,12,17,23,26,94,116,94,203993.05999999988,319162.9200000001,530.1,26,24,27,28,24,26,28,23,19,27,25,27
1202,Lauren Saenz,37,none,Umbrella LTDA,12,13,11,79,9,7,13,6,8,12,13,11,79,9,7,13,6,8,30,84,44,103224.13999999994,168831.85,268.1999999999998,19,16,16,9,9,8,9,9,10,19,16,18
1203,Troy Stenberg,53,none,Umbrella LTDA,23,22,25,173,23,14,19,29,18,23,22,25,173,23,14,19,29,18,88,146,112,237871.1999999999,377181.3899999999,618.1199999999998,29,25,26,27,26,25,27,26,29,35,34,37
1204,Andrew Gonzales,35,male,Umbrella LTDA,14,22,7,128,15,7,20,17,26,14,22,7,128,15,7,20,17,26,78,96,82,169253.75999999995,259680.64000000007,439.8199999999998,26,25,18,19,17,16,18,18,19,27,25,28
1205,Julee Ruper,36,female,Umbrella LTDA,21,27,24,180,22,17,25,27,17,21,27,24,180,22,17,25,27,17,100,148,112,243224.45999999996,379838.27,632.06,35,32,28,26,27,25,29,24,28,37,32,37
1206,Richard Warren,64,male,Umbrella LTDA,14,10,7,90,12,14,15,8,10,14,10,7,90,12,14,15,8,10,46,76,58,119636.18,188496.6,310.83999999999986,18,16,17,18,18,12,9,9,10,19,16,18
1207,Robert Fulcher,25,male,Umbrella LTDA,4,8,5,33,5,1,5,2,3,4,8,5,33,5,1,5,2,3,20,34,12,42643.53999999999,70037.31,110.79999999999993,9,8,9,9,3,0,0,0,2,9,9,8
1208,Kyle Jewell,42,male,Umbrella LTDA,9,14,7,80,9,14,9,5,13,9,14,7,80,9,14,9,5,13,56,64,40,104542.55999999991,162386.41999999998,271.6799999999999,18,16,17,11,9,8,9,9,10,19,16,18
1209,Raymond Lubin,46,none,Umbrella LTDA,1,4,2,19,2,3,5,0,2,1,4,2,19,2,3,5,0,2,12,14,12,22821.64,35215.73,59.29999999999999,10,0,0,0,0,0,0,0,2,9,8,9
1210,Annette Uppencamp,49,none,Umbrella LTDA,23,18,18,163,22,18,19,24,21,23,18,18,163,22,18,19,24,21,84,138,104,222726.02000000002,350992.55000000005,578.7399999999997,25,25,26,26,27,25,29,24,28,36,28,27
1211,Keely Richardson,31,female,Umbrella LTDA,8,3,6,44,5,7,6,4,5,8,3,6,44,5,7,6,4,5,16,32,40,58936.95999999996,93051.49,153.11999999999998,10,8,8,9,8,9,8,0,2,9,9,8
1212,Frances Workman,39,female,Umbrella LTDA,18,15,19,155,13,20,28,19,23,18,15,19,155,13,20,28,19,23,106,106,98,203161.5,303933.69000000006,527.9000000000002,27,25,25,27,26,25,28,25,23,27,26,26
1213,Cecil Bronson,51,none,Umbrella LTDA,20,11,22,136,13,19,13,17,21,20,11,22,136,13,19,13,17,21,88,104,80,183397.58,282856.43,476.53999999999996,26,24,26,27,18,16,18,18,19,28,25,27
1214,Lydia Goff,28,female,Umbrella LTDA,21,18,21,148,21,19,15,10,23,21,18,21,148,21,19,15,10,23,106,98,92,195128.39999999997,297929.4500000002,506.95999999999987,26,25,26,26,26,26,25,18,19,28,24,27
1215,Zoe Ruiz,24,female,Umbrella LTDA,7,2,7,53,9,9,4,9,6,7,2,7,53,9,9,4,9,6,32,52,22,74209.62,116307.76999999999,192.81999999999996,9,8,9,9,8,9,9,9,10,9,9,8
1216,Lois Robins,42,none,Umbrella LTDA,11,10,15,81,8,8,7,12,10,11,10,15,81,8,8,7,12,10,40,64,58,110212.07999999996,174681.75,286.39999999999986,18,17,16,13,9,8,9,9,10,18,18,17
1217,Paul Canter,24,none,Umbrella LTDA,11,7,12,72,8,15,4,7,8,11,7,12,72,8,15,4,7,8,44,56,44,97991.21999999994,153687.41999999998,254.63999999999993,18,11,8,9,9,8,9,9,10,18,17,18
1218,Casey Bring,65,none,Umbrella LTDA,20,24,20,166,16,20,21,23,22,20,24,20,166,16,20,21,23,22,86,152,94,223126.49999999994,354748.30000000016,579.8599999999997,27,24,26,27,25,26,28,25,28,36,34,26
1219,Brian Walker,26,male,Umbrella LTDA,19,20,19,129,12,16,12,17,14,19,20,19,129,12,16,12,17,14,82,124,52,175532.62,278460.82,456.17999999999995,27,24,21,19,17,16,19,17,19,28,25,26
1220,Valerie Miller,36,none,Umbrella LTDA,20,20,23,188,22,28,27,22,26,20,20,23,188,22,28,27,22,26,110,160,106,249022.97999999992,390267.7400000001,647.0799999999995,35,32,35,36,26,25,29,24,28,36,33,37
1221,Clifton Phillips,33,male,Umbrella LTDA,15,17,12,116,16,15,19,12,10,15,17,12,116,16,15,19,12,10,64,114,54,154178.4,249035.69000000006,400.62,18,16,17,19,17,16,20,16,19,28,25,21
1222,Steven Smith,64,male,Umbrella LTDA,18,19,16,196,37,28,17,33,28,18,19,16,196,37,28,17,33,28,124,174,94,271313.71999999986,426133.0300000001,705.0199999999988,35,32,35,35,35,33,28,25,29,36,33,36
1223,Victor Ahern,40,none,Umbrella LTDA,18,25,22,165,25,17,25,16,17,18,25,22,165,25,17,25,16,17,90,136,104,217151.15999999997,341101.64000000013,564.2200000000001,27,24,26,27,25,26,27,26,28,35,33,26
1224,Brian Swigert,55,none,Umbrella LTDA,15,27,20,155,27,15,19,16,16,15,27,20,155,27,15,19,16,16,80,126,104,205964.53999999983,327064.8700000001,535.1800000000001,26,24,26,27,25,26,28,25,23,28,25,27
1225,Danielle Williams,27,female,Umbrella LTDA,11,6,6,76,15,12,13,6,7,11,6,6,76,15,12,13,6,7,46,58,48,101095.96000000002,154807.84999999998,262.6199999999999,18,16,11,9,9,8,9,9,10,19,16,18
1226,Sandy Ayala,22,male,Umbrella LTDA,17,20,18,164,24,20,27,20,18,17,20,18,164,24,20,27,20,18,90,156,82,217699.45999999993,343997.34999999986,565.6599999999999,26,25,26,26,26,26,27,26,29,36,29,26
1227,Danny Pitpitan,35,male,Umbrella LTDA,19,20,18,150,18,16,20,18,21,19,20,18,150,18,16,20,18,21,90,114,96,200103.74000000005,308201.88,519.96,27,25,25,26,27,25,26,21,19,28,25,26
1228,Jerry Warman,22,male,Umbrella LTDA,22,21,22,177,24,15,17,26,30,22,21,22,177,24,15,17,26,30,110,152,92,240306.85999999996,378287.76,624.4200000000003,34,29,26,27,26,25,27,26,28,36,33,37
1229,Wilson Lawler,35,male,Umbrella LTDA,7,6,5,41,1,6,5,6,5,7,6,5,41,1,6,5,6,5,14,34,34,55787.45999999997,89132.45000000003,144.99999999999983,9,8,9,9,8,9,2,0,2,9,8,9
1230,Daniel Terry,32,male,Umbrella LTDA,16,12,12,112,11,13,19,15,14,16,12,12,112,11,13,19,15,14,42,114,68,149744.41999999995,245199.93,389.09999999999997,18,15,18,18,17,17,20,16,19,27,22,17
1231,Clarence Carleton,53,male,Umbrella LTDA,22,24,24,181,18,22,23,30,18,22,24,24,181,18,22,23,30,18,104,152,106,246992.84000000005,382640.6399999999,641.8999999999999,36,33,29,27,26,25,27,26,29,36,33,35
1232,Christine Fuller,63,female,Umbrella LTDA,22,12,10,82,9,10,7,3,9,22,12,10,82,9,10,7,3,9,44,84,36,110939.63999999993,181399.26,288.2199999999998,19,16,16,15,9,8,9,9,10,19,16,18
1233,Betty Amos,60,female,Umbrella LTDA,16,12,14,135,19,19,20,15,20,16,12,14,135,19,19,20,15,20,98,114,58,179186.21999999988,275630.24,465.55999999999983,27,22,27,25,17,17,19,17,19,28,24,28
1234,Kayla Henkes,62,female,Umbrella LTDA,10,10,12,69,4,9,7,7,10,10,10,12,69,4,9,7,7,10,30,58,50,91451.91999999995,146727.0,237.65999999999983,14,9,8,9,9,8,9,9,10,18,18,17
1235,Gary Catania,65,none,Umbrella LTDA,26,15,19,137,14,13,15,14,21,26,15,19,137,14,13,15,14,21,102,92,80,184300.36,276950.02,478.84000000000003,28,24,25,27,20,16,20,16,19,27,26,26
1236,James Rose,51,none,Umbrella LTDA,24,19,13,142,13,11,17,23,22,24,19,13,142,13,11,17,23,22,78,128,78,195024.2000000001,306446.20000000007,506.7999999999997,28,23,26,27,26,20,19,17,19,27,26,26
1237,Kathryn Allen,55,female,Umbrella LTDA,4,3,8,50,11,6,8,5,5,4,3,8,50,11,6,8,5,5,20,48,32,65661.51999999997,106248.14999999997,170.55999999999997,10,8,8,9,9,8,9,9,4,9,9,8
1238,Ina Cassidy,26,none,Umbrella LTDA,7,6,9,49,6,5,7,3,6,7,6,9,49,6,5,7,3,6,16,54,28,63481.43999999997,107504.12,164.91999999999993,10,8,8,9,9,8,10,8,2,9,9,8
1239,Vanessa Mckay,23,female,Umbrella LTDA,11,10,21,146,25,18,15,25,21,11,10,21,146,25,18,15,25,21,94,112,86,198956.87999999995,305912.69000000006,516.9599999999997,25,25,26,27,26,25,22,17,19,27,26,27
1240,Scott Evans,48,male,Umbrella LTDA,17,14,18,101,10,4,11,15,12,17,14,18,101,10,4,11,15,12,48,102,52,137492.43999999986,222435.21999999997,357.25999999999976,19,14,18,18,18,16,19,17,10,18,18,17
1241,Frances Anderson,62,female,Umbrella LTDA,0,3,1,19,3,2,3,5,2,0,3,1,19,3,2,3,5,2,8,16,14,26359.38,40490.1,68.51999999999998,9,1,0,0,0,0,0,0,2,9,9,8
1242,Theresa Bewick,48,none,Umbrella LTDA,8,9,5,49,9,3,6,4,5,8,9,5,49,9,3,6,4,5,20,56,22,65702.77999999997,111289.75,170.6999999999999,9,9,8,9,9,8,10,8,2,9,8,9
1243,Terri Mario,64,female,Umbrella LTDA,8,16,14,90,14,8,13,10,7,8,16,14,90,14,8,13,10,7,56,72,52,118846.19999999998,183949.37000000005,308.81999999999994,17,17,17,18,17,13,9,9,10,19,16,18
1244,Eddie Hofman,57,none,Umbrella LTDA,0,0,1,3,0,0,1,1,0,0,0,1,3,0,0,1,1,0,0,6,0,3955.7599999999998,7094.490000000001,10.28,0,0,0,0,0,0,0,0,2,4,0,0
1245,Sandra Fisher,39,female,Umbrella LTDA,7,7,4,45,6,6,2,6,7,7,7,4,45,6,6,2,6,7,24,46,20,62459.42,101673.93999999999,162.32,9,9,8,9,8,9,9,1,2,9,8,9
